M,z,y
1119.386982,2.36730709,0.137762008
1120.736162,2.370493237,0.138911469
1122.06591,2.373679383,0.140065045
1123.376451,2.37686553,0.141222595
1124.667509,2.380051677,0.142384408
1125.939608,2.383237824,0.143549687
1127.192631,2.386423971,0.144718871
1128.426579,2.389610118,0.145891966
1129.64172,2.392796264,0.14706892
1130.837821,2.395982411,0.14825017
1132.015208,2.399168558,0.14943505
1133.173992,2.402354705,0.150623523
1134.314043,2.405540852,0.151816155
1135.435801,2.408726998,0.15301268
1136.538843,2.411913145,0.154213222
1137.623651,2.415099292,0.155417458
1138.69015,2.418285439,0.156625461
1139.738488,2.421471586,0.157837331
1140.768697,2.424657733,0.159053294
1141.780943,2.427843879,0.160272711
1142.775165,2.431030026,0.161496183
1143.75173,2.434216173,0.162723321
1144.710466,2.43740232,0.163954242
1145.651349,2.440588467,0.165189201
1146.574871,2.443774614,0.16642796
1147.480853,2.44696076,0.167670325
1148.369479,2.450146907,0.168916511
1149.240835,2.453333054,0.170166519
1150.09478,2.456519201,0.17142021
1150.931733,2.459705348,0.172677767
1151.751688,2.462891494,0.173939416
1152.554628,2.466077641,0.175204341
1153.340658,2.469263788,0.176473117
1154.110013,2.472449935,0.177745723
1154.862787,2.475636082,0.17902175
1155.598838,2.478822229,0.180301678
1156.318423,2.482008375,0.181585319
1157.021794,2.485194522,0.182872986
1157.708806,2.488380669,0.184164116
1158.379538,2.491566816,0.185458964
1159.034286,2.494752963,0.186757451
1159.673009,2.49793911,0.18805953
1160.295808,2.501125256,0.189365252
1160.90264,2.504311403,0.190674812
1161.493935,2.50749755,0.191987775
1162.069571,2.510683697,0.193304782
1162.629718,2.513869844,0.19462535
1163.174243,2.51705599,0.195949438
1163.703494,2.520242137,0.197277283
1164.217747,2.523428284,0.198608416
1164.716721,2.526614431,0.199943257
1165.200395,2.529800578,0.201282056
1165.669382,2.532986725,0.202624255
1166.123518,2.536172871,0.203969927
1166.562701,2.539359018,0.205319205
1166.987449,2.542545165,0.206672248
1167.397413,2.545731312,0.208028313
1167.792955,2.548917459,0.209388631
1168.174212,2.552103606,0.210752078
1168.541124,2.555289752,0.212119388
1168.893793,2.558475899,0.213490009
1169.232346,2.561662046,0.214864135
1169.556969,2.564848193,0.216241624
1169.86771,2.56803434,0.217622992
1170.164645,2.571220486,0.219007747
1170.447845,2.574406633,0.220395894
1170.717422,2.57759278,0.221787815
1170.973612,2.580778927,0.223182673
1171.215951,2.583965074,0.224581564
1171.44542,2.587151221,0.225983682
1171.661391,2.590337367,0.22738922
1171.864371,2.593523514,0.228798328
1172.05419,2.596709661,0.230210657
1172.230968,2.599895808,0.231626653
1172.39492,2.603081955,0.233045955
1172.546266,2.606268102,0.234468992
1172.684695,2.609454248,0.235894987
1172.810717,2.612640395,0.237324401
1172.924087,2.615826542,0.238757443
1173.025198,2.619012689,0.240193732
1173.113986,2.622198836,0.241633481
1173.190462,2.625384982,0.243076511
1173.254824,2.628571129,0.244523071
1173.307118,2.631757276,0.245972822
1173.347616,2.634943423,0.247426037
1173.376309,2.63812957,0.24888244
1173.39298,2.641315717,0.25034234
1173.398152,2.644501863,0.251805296
1173.391591,2.64768801,0.253271632
1173.37362,2.650874157,0.254741424
1173.344315,2.654060304,0.256214515
1173.303613,2.657246451,0.257690779
1173.251684,2.660432598,0.259170261
1173.188631,2.663618744,0.260653371
1173.11447,2.666804891,0.262139359
1173.02936,2.669991038,0.263628696
1172.933342,2.673177185,0.265121276
1172.826461,2.676363332,0.266617182
1172.709255,2.679549478,0.268116411
1172.581045,2.682735625,0.26961869
1172.442381,2.685921772,0.271124091
1172.293216,2.689107919,0.272632595
1172.133785,2.692294066,0.274144841
1171.964119,2.695480213,0.275659747
1171.78414,2.698666359,0.277177988
1171.59414,2.701852506,0.278699334
1171.393998,2.705038653,0.280223871
1171.183984,2.7082248,0.28175168
1170.964292,2.711410947,0.283282503
1170.734502,2.714597094,0.284816567
1170.495246,2.71778324,0.286353601
1170.246289,2.720969387,0.287894039
1169.987559,2.724155534,0.289437424
1169.719671,2.727341681,0.290983672
1169.442282,2.730527828,0.292533334
1169.155582,2.733713974,0.294085962
1168.859742,2.736900121,0.295641526
1168.554695,2.740086268,0.297200601
1168.240639,2.743272415,0.298762176
1167.917683,2.746458562,0.300326781
1167.585607,2.749644709,0.301894997
1167.244806,2.752830855,0.303465988
1166.895304,2.756017002,0.305039739
1166.537146,2.759203149,0.306616845
1166.170369,2.762389296,0.308196684
1165.794942,2.765575443,0.309779639
1165.41128,2.76876159,0.311365908
1165.019072,2.771947736,0.312954489
1164.618632,2.775133883,0.314546511
1164.210024,2.77832003,0.316141286
1163.793196,2.781506177,0.317739046
1163.368328,2.784692324,0.319339963
1162.935418,2.78787847,0.320943672
1162.494598,2.791064617,0.322550031
1162.045931,2.794250764,0.324159612
1161.589458,2.797436911,0.325772225
1161.125214,2.800623058,0.327387489
1160.653493,2.803809205,0.329005739
1160.17408,2.806995351,0.330626795
1159.686989,2.810181498,0.33225068
1159.19259,2.813367645,0.333877533
1158.69096,2.816553792,0.335507467
1158.18191,2.819739939,0.337139547
1157.665626,2.822926086,0.338775082
1157.142179,2.826112232,0.340413404
1156.611795,2.829298379,0.342054331
1156.074134,2.832484526,0.343698089
1155.52959,2.835670673,0.34534482
1154.978203,2.83885682,0.346994177
1154.419864,2.842042966,0.348646592
1153.854791,2.845229113,0.350301509
1153.283103,2.84841526,0.35195912
1152.704769,2.851601407,0.353619702
1152.119913,2.854787554,0.355283031
1151.528246,2.857973701,0.356948892
1150.930324,2.861159847,0.358617755
1150.325962,2.864345994,0.360289385
1149.715423,2.867532141,0.36196344
1149.098338,2.870718288,0.363640208
1148.475209,2.873904435,0.365319668
1147.845918,2.877090582,0.367002308
1147.210721,2.880276728,0.368687032
1146.56932,2.883462875,0.370374642
1145.921927,2.886649022,0.372064996
1145.268692,2.889835169,0.373758088
1144.60962,2.893021316,0.375453119
1143.944701,2.896207462,0.377151407
1143.274109,2.899393609,0.378852262
1142.597769,2.902579756,0.38055576
1141.915902,2.905765903,0.382261881
1141.228275,2.90895205,0.38397039
1140.535331,2.912138197,0.385681668
1139.836963,2.915324343,0.387395438
1139.13312,2.91851049,0.38911163
1138.423963,2.921696637,0.390830745
1137.709665,2.924882784,0.392552251
1136.989814,2.928068931,0.394276259
1136.265007,2.931255078,0.396003138
1135.534941,2.934441224,0.397732064
1134.799842,2.937627371,0.399463346
1134.059935,2.940813518,0.401197804
1133.314815,2.943999665,0.402934409
1132.56482,2.947185812,0.404673722
1131.809912,2.950371958,0.406415286
1131.050389,2.953558105,0.408159283
1130.285896,2.956744252,0.409905902
1129.516872,2.959930399,0.411654923
1128.743054,2.963116546,0.413406266
1127.964699,2.966302693,0.415160105
1127.181721,2.969488839,0.416916684
1126.394209,2.972674986,0.418675347
1125.60246,2.975861133,0.420436475
1124.805912,2.97904728,0.42220019
1124.005265,2.982233427,0.42396606
1123.200202,2.985419574,0.425734545
1122.390834,2.98860572,0.427505268
1121.577293,2.991791867,0.429278271
1120.759383,2.994978014,0.431053698
1119.937621,2.998164161,0.432831584
1119.111696,3.001350308,0.434611985
1118.281666,3.004536454,0.43639413
1117.447576,3.007722601,0.438179187
1116.609656,3.010908748,0.439966255
1115.767703,3.014094895,0.441755688
1114.92183,3.017281042,0.443547705
1114.072258,3.020467189,0.445341572
1113.218943,3.023653335,0.447138069
1112.361723,3.026839482,0.448936353
1111.500931,3.030025629,0.450737468
1110.636369,3.033211776,0.452540489
1109.768204,3.036397923,0.454346047
1108.896361,3.03958407,0.456153665
1108.021219,3.042770216,0.457963514
1107.14246,3.045956363,0.459775529
1106.260242,3.04914251,0.461589811
1105.374687,3.052328657,0.463406477
1104.485589,3.055514804,0.465225101
1103.593419,3.05870095,0.467045767
1102.697637,3.061887097,0.468868968
1101.798743,3.065073244,0.470694158
1100.896562,3.068259391,0.472521572
1099.991165,3.071445538,0.474351231
1099.082865,3.074631685,0.476182748
1098.1713,3.077817831,0.478016606
1097.256567,3.081003978,0.479852607
1096.338788,3.084190125,0.481690468
1095.418104,3.087376272,0.483531029
1094.494602,3.090562419,0.485372974
1093.567811,3.093748566,0.487217621
1092.638322,3.096934712,0.489063969
1091.706127,3.100120859,0.490912459
1090.770875,3.103307006,0.49276318
1089.832979,3.106493153,0.494615868
1088.892104,3.1096793,0.496470371
1087.948683,3.112865446,0.498327341
1087.00265,3.116051593,0.500186066
1086.05378,3.11923774,0.502046724
1085.102373,3.122423887,0.503909684
1084.148417,3.125610034,0.505774508
1083.191908,3.128796181,0.507641391
1082.232769,3.131982327,0.509510228
1081.27125,3.135168474,0.511381052
1080.30716,3.138354621,0.51325357
1079.340628,3.141540768,0.515128513
1078.371675,3.144726915,0.51700486
1077.400552,3.147913062,0.518883868
1076.427055,3.151099208,0.520764685
1075.45108,3.154285355,0.522646735
1074.47292,3.157471502,0.524531292
1073.49238,3.160657649,0.52641772
1072.50979,3.163843796,0.528305882
1071.524881,3.167029942,0.530196257
1070.537893,3.170216089,0.532088369
1069.548773,3.173402236,0.533982433
1068.557511,3.176588383,0.535877945
1067.564181,3.17977453,0.537775905
1066.568827,3.182960677,0.539675333
1065.571473,3.186146823,0.541576782
1064.572156,3.18933297,0.543479976
1063.570846,3.192519117,0.545384987
1062.567458,3.195705264,0.547291948
1061.562284,3.198891411,0.549200614
1060.555155,3.202077558,0.551111053
1059.546197,3.205263704,0.553023246
1058.535437,3.208449851,0.554937721
1057.522883,3.211635998,0.556853428
1056.508262,3.214822145,0.558771193
1055.492057,3.218008292,0.560690699
1054.474326,3.221194438,0.562611648
1053.454626,3.224380585,0.564534559
1052.433429,3.227566732,0.566459296
1051.410421,3.230752879,0.568385705
1050.385877,3.233939026,0.570313908
1049.359627,3.237125173,0.572243575
1048.331846,3.240311319,0.574175369
1047.302438,3.243497466,0.576108693
1046.271679,3.246683613,0.5780438
1045.239181,3.24986976,0.579980188
1044.205378,3.253055907,0.581918657
1043.16974,3.256242054,0.583858488
1042.133076,3.2594282,0.58580023
1041.094645,3.262614347,0.587743746
1040.054965,3.265800494,0.589688511
1039.013844,3.268986641,0.591635045
1037.97131,3.272172788,0.59358315
1036.927547,3.275358934,0.595533157
1035.882557,3.278545081,0.597484876
1034.835944,3.281731228,0.599437625
1033.788256,3.284917375,0.60139219
1032.739228,3.288103522,0.603348673
1031.688955,3.291289669,0.6053064
1030.637631,3.294475815,0.607265975
1029.584892,3.297661962,0.609226609
1028.530965,3.300848109,0.611189304
1027.475922,3.304034256,0.61315343
1026.419873,3.307220403,0.61511902
1025.362491,3.31040655,0.617086286
1024.304101,3.313592696,0.619054902
1023.244584,3.316778843,0.621025166
1022.184123,3.31996499,0.622996766
1021.122464,3.323151137,0.624969906
1020.059761,3.326337284,0.626944797
1018.995992,3.32952343,0.628920813
1017.931479,3.332709577,0.630898702
1016.865764,3.335895724,0.632878052
1015.799115,3.339081871,0.634858517
1014.731466,3.342268018,0.636840247
1013.66311,3.345454165,0.638824117
1012.59368,3.348640311,0.640809217
1011.52336,3.351826458,0.642795629
1010.452223,3.355012605,0.644783294
1009.380022,3.358198752,0.646772386
1008.307141,3.361384899,0.648763369
1007.233591,3.364571046,0.650755254
1006.158924,3.367757192,0.652748886
1005.08355,3.370943339,0.654743621
1004.007372,3.374129486,0.656739901
1002.930502,3.377315633,0.658737636
1001.852783,3.38050178,0.660736534
1000.77439,3.383687926,0.662736823
999.6951615,3.386874073,0.664738506
998.6154551,3.39006022,0.666741719
997.5347721,3.393246367,0.668746019
996.4535742,3.396432514,0.670751658
995.3717838,3.399618661,0.672758612
994.2891903,3.402804807,0.674766808
993.2060253,3.405990954,0.676776675
992.1221729,3.409177101,0.678787571
991.037754,3.412363248,0.680799912
989.9527728,3.415549395,0.682813238
988.8670296,3.418735542,0.684828004
987.7810088,3.421921688,0.686843991
986.6942531,3.425107835,0.688861565
985.6069594,3.428293982,0.690879853
984.5192064,3.431480129,0.692900124
983.4308069,3.434666276,0.694920611
982.3419478,3.437852422,0.696943236
981.252614,3.441038569,0.698966648
980.1627189,3.444224716,0.700991462
979.0725056,3.447410863,0.70301724
977.9817515,3.45059701,0.705044446
976.8904259,3.453783157,0.707072953
975.7988499,3.456969303,0.709102322
974.7069119,3.46015545,0.711133007
973.614272,3.463341597,0.713165029
972.5214795,3.466527744,0.715198059
971.4281352,3.469713891,0.717232156
970.334559,3.472900038,0.719267501
969.2404822,3.476086184,0.721304288
968.1460761,3.479272331,0.723342209
967.0513674,3.482458478,0.725380627
965.9562289,3.485644625,0.72742052
964.8607924,3.488830772,0.729461618
963.7652134,3.492016918,0.731503803
962.6693074,3.495203065,0.733546983
961.5728774,3.498389212,0.735591192
960.4763422,3.501575359,0.737636884
959.3794321,3.504761506,0.739683242
958.282277,3.507947653,0.741730965
957.1849641,3.511133799,0.743779467
956.0873784,3.514319946,0.745829354
954.9894228,3.517506093,0.747880169
953.8912951,3.52069224,0.749932026
952.7929523,3.523878387,0.751984793
951.6945484,3.527064534,0.754038792
950.5957916,3.53025068,0.756093777
949.4968378,3.533436827,0.758149621
948.3976979,3.536622974,0.760206489
947.2984398,3.539809121,0.762264652
946.199015,3.542995268,0.764323469
945.0994699,3.546181414,0.766383686
943.9997368,3.549367561,0.768444352
942.8997928,3.552553708,0.770506662
941.7997326,3.555739855,0.772569354
940.699583,3.558926002,0.774633249
939.5993453,3.562112149,0.776697952
938.4990948,3.565298295,0.778763617
937.3985045,3.568484442,0.780830329
936.2979947,3.571670589,0.782897991
935.1973827,3.574856736,0.784966835
934.0966142,3.578042883,0.787036132
932.9957968,3.58122903,0.789106616
931.8950081,3.584415176,0.791178319
930.7939528,3.587601323,0.793250285
929.693054,3.59078747,0.795323695
928.5920129,3.593973617,0.797397687
927.4908313,3.597159764,0.799472385
926.3898283,3.60034591,0.801548288
925.2888155,3.603532057,0.803624943
924.18763,3.606718204,0.805702843
923.0865683,3.609904351,0.807781213
921.9853929,3.613090498,0.809860325
920.8842529,3.616276645,0.811940671
919.7832456,3.619462791,0.814021757
918.6820694,3.622648938,0.816103356
917.5810874,3.625835085,0.818186119
916.4800391,3.629021232,0.820269523
915.3789125,3.632207379,0.822353581
914.278024,3.635393526,0.824438727
913.1769864,3.638579672,0.826524559
912.0762808,3.641765819,0.82861127
910.9753341,3.644951966,0.830698902
909.8746853,3.648138113,0.832786924
908.7740109,3.65132426,0.834875883
907.6734278,3.654510406,0.83696581
906.5730801,3.657696553,0.839056238
905.4723659,3.6608827,0.841147603
904.3722071,3.664068847,0.843239657
903.2718775,3.667254994,0.8453326
902.1718104,3.670441141,0.847426032
901.0717322,3.673627287,0.849520405
899.9718226,3.676813434,0.851615331
898.871779,3.679999581,0.853710992
897.7722254,3.683185728,0.855807558
896.672562,3.686371875,0.857904556
895.5731464,3.689558022,0.8600025
894.4739665,3.692744168,0.862100715
893.3746468,3.695930315,0.864200375
892.2754934,3.699116462,0.86630044
891.1767363,3.702302609,0.8684009
890.0781451,3.705488756,0.870502197
888.9795871,3.708674902,0.872604172
887.8811196,3.711861049,0.8747064
886.7828092,3.715047196,0.876809905
885.684841,3.718233343,0.878913863
884.586714,3.72141949,0.881018321
883.4890252,3.724605637,0.88312335
882.3914808,3.727791783,0.885229277
881.2940483,3.73097793,0.887335735
880.1967641,3.734164077,0.889442961
879.1000292,3.737350224,0.891550616
878.003131,3.740536371,0.893658611
876.9066382,3.743722518,0.895767459
875.8102517,3.746908664,0.897877227
874.7137281,3.750094811,0.899987021
873.6178455,3.753280958,0.902097827
872.5221554,3.756467105,0.904208966
871.4265884,3.759653252,0.906320708
870.3312697,3.762839398,0.908433199
869.2360064,3.766025545,0.91054629
868.1412097,3.769211692,0.912659185
867.0466734,3.772397839,0.914773555
865.9520421,3.775583986,0.916887969
864.8579939,3.778770133,0.919003107
863.7640463,3.781956279,0.921118575
862.6703042,3.785142426,0.923235005
861.5767106,3.788328573,0.925351406
860.4834912,3.79151472,0.927468573
859.390509,3.794700867,0.929586412
858.2978799,3.797887014,0.931704628
857.2051724,3.80107316,0.933823087
856.1129642,3.804259307,0.935942197
855.0209028,3.807445454,0.93806202
853.92923,3.810631601,0.940181794
852.8377853,3.813817748,0.942302549
851.7465987,3.817003894,0.944423602
850.6556478,3.820190041,0.946545238
849.5649161,3.823376188,0.948666836
848.4746084,3.826562335,0.950789506
847.3843918,3.829748482,0.952912393
846.2945547,3.832934629,0.955035918
845.2049714,3.836120775,0.957159641
844.1156711,3.839306922,0.959283759
843.0266969,3.842493069,0.961408292
841.9380308,3.845679216,0.963533105
840.8494858,3.848865363,0.96565861
839.7613986,3.85205151,0.967784612
838.6735222,3.855237656,0.969910714
837.5859824,3.858423803,0.972037652
836.4987151,3.86160995,0.974164445
835.4118029,3.864796097,0.976291853
834.3250102,3.867982244,0.978419553
833.2385852,3.87116839,0.980547984
832.1523938,3.874354537,0.982676512
831.0666505,3.877540684,0.984805565
829.9812014,3.880726831,0.986934633
828.8959386,3.883912978,0.989064232
827.8110303,3.887099125,0.991193991
826.7265208,3.890285271,0.993324729
825.6422373,3.893471418,0.995455371
824.558275,3.896657565,0.997586194
823.4745721,3.899843712,0.999717462
822.3911092,3.903029859,1.001849078
821.3080725,3.906216006,1.003981242
820.2254988,3.909402152,1.00611337
819.1430278,3.912588299,1.008245976
818.0610413,3.915774446,1.010378692
816.9790011,3.918960593,1.012512156
815.8977461,3.92214674,1.014645167
814.8165578,3.925332886,1.016779019
813.7358066,3.928519033,1.01891324
812.6550766,3.93170518,1.021047445
811.5750518,3.934891327,1.023181995
810.4952119,3.938077474,1.025316992
809.41549,3.941263621,1.027451921
808.3362963,3.944449767,1.029587385
807.2574486,3.947635914,1.031722708
806.1789589,3.950822061,1.033859035
805.1006195,3.954008208,1.035994828
804.0227843,3.957194355,1.038131489
802.9451438,3.960380502,1.040268128
801.8678591,3.963566648,1.04240469
800.790974,3.966752795,1.044541492
799.7144151,3.969938942,1.046679081
798.6381276,3.973125089,1.0488165
797.5619234,3.976311236,1.050954002
796.4863351,3.979497382,1.053092141
795.4111714,3.982683529,1.055229944
794.3361333,3.985869676,1.057368341
793.261579,3.989055823,1.05950652
792.1873053,3.99224197,1.061645403
791.1133258,3.995428117,1.063784108
790.0396798,3.998614263,1.065923039
788.9663686,4.00180041,1.068062454
787.8934054,4.004986557,1.070201511
786.8205727,4.008172704,1.072340804
785.7482806,4.011358851,1.074480476
784.6763184,4.014544997,1.07662015
783.6048179,4.017731144,1.078760201
782.5334352,4.020917291,1.080900311
781.4624276,4.024103438,1.083040362
780.3916666,4.027289585,1.085180808
779.3214709,4.030475732,1.087321398
778.2514263,4.033661878,1.089461794
777.1818377,4.036848025,1.091602533
776.1123995,4.040034172,1.093743633
775.0435598,4.043220319,1.095884162
773.9746924,4.046406466,1.098025173
772.9065202,4.049592613,1.100166166
771.8384309,4.052778759,1.102307343
770.7706465,4.055964906,1.10444898
769.7034551,4.059151053,1.106590176
768.6364298,4.0623372,1.108731354
767.569607,4.065523347,1.11087265
766.5033694,4.068709493,1.1130145
765.4373608,4.07189564,1.115156207
764.3717285,4.075081787,1.117297903
763.3063934,4.078267934,1.119439909
762.2413458,4.081454081,1.121581681
761.1766344,4.084640228,1.123723453
760.1122958,4.087826374,1.125865059
759.0481735,4.091012521,1.128007543
757.9845139,4.094198668,1.130149124
756.9212274,4.097384815,1.132291504
755.8579471,4.100570962,1.134433593
754.7952968,4.103757109,1.136575638
753.7328597,4.106943255,1.138717621
752.6709512,4.110129402,1.140859652
751.609064,4.113315549,1.143002059
750.5477002,4.116501696,1.145144198
749.4866172,4.119687843,1.14728599
748.4258826,4.122873989,1.149427986
747.3653156,4.126060136,1.151570624
746.3051716,4.129246283,1.153711994
745.2453874,4.13243243,1.155854342
744.1858249,4.135618577,1.157996647
743.1266992,4.138804724,1.16013852
742.0678054,4.14199087,1.162280671
741.0093237,4.145177017,1.164422444
739.9510685,4.148363164,1.16656444
738.8932082,4.151549311,1.168706208
737.8357432,4.154735458,1.170848394
736.7783418,4.157921605,1.17299011
735.721435,4.161107751,1.175131477
734.6646224,4.164293898,1.177273392
733.6084842,4.167480045,1.179415313
732.5523737,4.170666192,1.181556645
731.4968677,4.173852339,1.183697887
730.4413197,4.177038485,1.185839284
729.3863205,4.180224632,1.18798102
728.3314382,4.183410779,1.190122143
727.2770349,4.186596926,1.19226331
726.2228559,4.189783073,1.19440435
725.1690558,4.19296922,1.196545425
724.1154101,4.196155366,1.198685975
723.062202,4.199341513,1.200827368
722.0092202,4.20252766,1.202967554
720.9567572,4.205713807,1.205108233
719.9042207,4.208899954,1.207248438
718.8523356,4.212086101,1.209388956
717.8005546,4.215272247,1.211529232
716.7492133,4.218458394,1.213669469
715.6979556,4.221644541,1.215809453
714.6471725,4.224830688,1.217949036
713.5967655,4.228016835,1.220088816
712.5464302,4.231202981,1.222228552
711.4963416,4.234389128,1.224367871
710.4468557,4.237575275,1.226506987
709.3972954,4.240761422,1.228646267
708.3483673,4.243947569,1.230785039
707.2994546,4.247133716,1.23292351
706.2510019,4.250319862,1.235062332
705.2029206,4.253506009,1.237200627
704.1548817,4.256692156,1.239338923
703.1072884,4.259878303,1.241477
702.0597652,4.26306445,1.243615066
701.0128147,4.266250597,1.2457528
699.9659651,4.269436743,1.247890088
698.9194587,4.27262289,1.250027571
697.8731095,4.275809037,1.252164515
696.8272255,4.278995184,1.254301632
695.7816777,4.282181331,1.256438329
694.7361652,4.285367477,1.258574863
693.6910721,4.288553624,1.26071113
692.6462346,4.291739771,1.262847602
691.6015225,4.294925918,1.264983372
690.5572939,4.298112065,1.267118755
689.5132098,4.301298212,1.269254288
688.4694192,4.304484358,1.271389609
687.4258273,4.307670505,1.2735243
686.3826942,4.310856652,1.275659414
685.3395288,4.314042799,1.277793965
684.2968041,4.317228946,1.27992831
683.2545121,4.320415093,1.282062262
682.2122678,4.323601239,1.284196022
681.1702541,4.326787386,1.286329083
680.1285397,4.329973533,1.288462538
679.0871289,4.33315968,1.290595901
678.0459316,4.336345827,1.292728353
677.0049607,4.339531973,1.294860842
675.9643114,4.34271812,1.296993041
674.9239755,4.345904267,1.299124765
673.8836008,4.349090414,1.30125657
672.8437539,4.352276561,1.303388249
671.8040056,4.355462708,1.305519269
670.7646659,4.358648854,1.307650142
669.72536,4.361835001,1.309780414
668.686249,4.365021148,1.311910733
667.6475322,4.368207295,1.314040649
666.609106,4.371393442,1.316170466
665.5708973,4.374579589,1.318299376
664.5327857,4.377765735,1.320428727
663.495142,4.380951882,1.322557206
662.457532,4.384138029,1.32468561
661.4204304,4.387324176,1.326813563
660.3831946,4.390510323,1.328941361
659.3463199,4.393696469,1.331068988
658.3097613,4.396882616,1.333195624
657.273235,4.400068763,1.335322482
656.237116,4.40325491,1.337448753
655.2012261,4.406441057,1.339574651
654.1654991,4.409627204,1.341700965
653.129923,4.41281335,1.343826271
652.0946785,4.415999497,1.345951495
651.0596726,4.419185644,1.348076163
650.0246901,4.422371791,1.35020041
648.9901215,4.425557938,1.352324386
647.9556668,4.428744085,1.354447564
646.9213836,4.431930231,1.356570991
645.8873764,4.435116378,1.358694018
644.8536524,4.438302525,1.360816585
643.8198923,4.441488672,1.362938744
642.7866293,4.444674819,1.365060241
641.7533581,4.447860965,1.367182106
640.720321,4.451047112,1.369302896
639.6876232,4.454233259,1.371423485
638.6549865,4.457419406,1.373543628
637.6226546,4.460605553,1.37566387
636.5903889,4.4637917,1.377783174
635.558459,4.466977846,1.379902154
634.5265384,4.470163993,1.382020999
633.4949755,4.47335014,1.384139112
632.4635699,4.476536287,1.38625716
631.4322876,4.479722434,1.388374341
630.4014397,4.482908581,1.390491057
629.370445,4.486094727,1.392608049
628.3397672,4.489280874,1.39472386
627.3091038,4.492467021,1.396839651
626.2787289,4.495653168,1.398954941
625.2487579,4.498839315,1.401069886
624.2186478,4.502025461,1.403184472
623.1890158,4.505211608,1.405298246
622.1594629,4.508397755,1.407412246
621.1299783,4.511583902,1.409525374
620.1006625,4.514770049,1.411637986
619.0714902,4.517956196,1.413750413
618.0424809,4.521142342,1.415861807
617.0138506,4.524328489,1.417973348
615.9852023,4.527514636,1.420084453
614.9567654,4.530700783,1.422194963
613.9286184,4.53388693,1.424304585
612.9004124,4.537073077,1.426414542
611.8724758,4.540259223,1.428523597
610.8446057,4.54344537,1.430632204
609.8168538,4.546631517,1.432740265
608.7893985,4.549817664,1.434848065
607.762117,4.553003811,1.436954937
606.7348803,4.556189957,1.439061778
605.707853,4.559376104,1.441167909
604.6811021,4.562562251,1.443273328
603.6542854,4.565748398,1.445378882
602.6276454,4.568934545,1.447483897
601.6012277,4.572120692,1.449588092
600.5749458,4.575306838,1.451691703
599.5486006,4.578492985,1.453794892
598.5226217,4.581679132,1.455897681
597.496791,4.584865279,1.45799979
596.4707904,4.588051426,1.460101937
595.4452723,4.591237573,1.462202715
594.4197263,4.594423719,1.46430371
593.3943183,4.597609866,1.466404168
592.3691402,4.600796013,1.468503882
591.3440099,4.60398216,1.470602762
590.3189056,4.607168307,1.47270139
589.2941162,4.610354453,1.474799445
588.2693048,4.6135406,1.476897196
587.2447244,4.616726747,1.478994274
586.2201027,4.619912894,1.481090486
585.1958198,4.623099041,1.48318677
584.1716163,4.626285188,1.485282413
583.1472511,4.629471334,1.487377373
582.1232385,4.632657481,1.489471632
581.099355,4.635843628,1.491565103
580.0753445,4.639029775,1.493658588
579.0517262,4.642215922,1.495751378
578.0281896,4.645402069,1.497843386
577.0044309,4.648588215,1.499934994
575.9811507,4.651774362,1.502025946
574.9578574,4.654960509,1.504116737
573.934503,4.658146656,1.506206815
572.9115443,4.661332803,1.508295786
571.8886555,4.664518949,1.510384537
570.8656622,4.667705096,1.512473061
569.8429101,4.670891243,1.514560689
568.8200434,4.67407739,1.516647673
567.7974047,4.677263537,1.518734105
566.7747438,4.680449684,1.520820109
565.7523425,4.68363583,1.522905447
564.7298872,4.686821977,1.524990076
563.7076005,4.690008124,1.527074161
562.6854953,4.693194271,1.5291578
561.6633508,4.696380418,1.531240557
560.6412916,4.699566565,1.533323163
559.6191834,4.702752711,1.535405179
558.5973566,4.705938858,1.537485959
557.5755055,4.709125005,1.539566451
556.5536642,4.712311152,1.541646515
555.5319899,4.715497299,1.543725848
554.5104305,4.718683445,1.545804491
553.4888562,4.721869592,1.547882723
552.4674777,4.725055739,1.549960199
551.4460883,4.728241886,1.552036976
550.4248121,4.731428033,1.554113435
549.4034158,4.73461418,1.556189061
548.3821816,4.737800326,1.558263929
547.3610562,4.740986473,1.560338399
546.3400367,4.74417262,1.562412074
545.3189701,4.747358767,1.564485214
544.2978091,4.750544914,1.566557839
543.2770454,4.753731061,1.56862957
542.256065,4.756917207,1.570700784
541.2351079,4.760103354,1.572771402
540.2144129,4.763289501,1.574841491
539.1937376,4.766475648,1.576910742
538.1729726,4.769661795,1.578979364
537.1524384,4.772847941,1.581047409
536.1316567,4.776034088,1.583114464
535.1112346,4.779220235,1.585181426
534.0908427,4.782406382,1.587247946
533.0702875,4.785592529,1.589312978
532.0498211,4.788778676,1.591377324
531.0293149,4.791964822,1.593441421
530.0091279,4.795150969,1.595505133
528.9885288,4.798337116,1.597567775
527.9683605,4.801523263,1.59963002
526.9481279,4.80470941,1.601691226
525.9278458,4.807895557,1.603752066
524.9075618,4.811081703,1.605812288
523.8875138,4.81426785,1.607871405
522.8673728,4.817453997,1.609930145
521.847261,4.820640144,1.611988333
520.8270382,4.823826291,1.614045445
519.8068768,4.827012437,1.616102271
518.7868694,4.830198584,1.618158378
517.7670159,4.833384731,1.620213503
516.7467363,4.836570878,1.622267914
515.7267481,4.839757025,1.624321771
514.7066347,4.842943172,1.62637528
513.6867275,4.846129318,1.628427724
