M,z,y
33.80134021,6.951475738,2.512545341
33.85690658,6.96048024,2.512533101
33.91242142,6.969484742,2.512526633
33.9678813,6.978489245,2.512525513
34.02328552,6.987493747,2.51252908
34.07863464,6.996498249,2.512538324
34.13392616,7.005502751,2.51255171
34.18916012,7.014507254,2.51257138
34.24433948,7.023511756,2.512596638
34.29946118,7.032516258,2.51262624
34.35452637,7.04152076,2.512660654
34.40953427,7.050525263,2.512701304
34.46449343,7.059529765,2.512746407
34.51937928,7.068534267,2.512796866
34.57422505,7.077538769,2.512852844
34.62899972,7.086543272,2.512914388
34.68372506,7.095547774,2.51298111
34.73838577,7.104552276,2.513053237
34.79299254,7.113556778,2.51312968
34.84753569,7.122561281,2.513212013
34.90202459,7.131565783,2.513299511
34.95645249,7.140570285,2.513392191
35.01082753,7.149574787,2.513489855
35.06513607,7.15857929,2.513592857
35.11939225,7.167583792,2.513701842
35.17358752,7.176588294,2.513816332
35.22772332,7.185592796,2.513936068
35.28179215,7.194597299,2.514060928
35.33580714,7.203601801,2.514190315
35.38976185,7.212606303,2.514325947
35.44365068,7.221610805,2.51446689
35.49748623,7.230615308,2.514612661
35.55125245,7.23961981,2.514764342
35.60496293,7.248624312,2.514921161
35.65861029,7.257628814,2.515083214
35.71219557,7.266633317,2.515251443
35.76572407,7.275637819,2.515424465
35.81918703,7.284642321,2.515602518
35.87258539,7.293646823,2.515785662
35.92592906,7.302651326,2.515976014
35.9791992,7.311655828,2.516170388
36.03242275,7.32066033,2.516370094
36.08556619,7.329664832,2.51657563
36.13865441,7.338669335,2.516786478
36.19168706,7.347673837,2.517003807
36.2446493,7.356678339,2.517225187
36.29754955,7.365682841,2.517452218
36.35037781,7.374687344,2.517685368
36.40314943,7.383691846,2.517923598
36.45585823,7.392696348,2.51816729
36.50850404,7.40170085,2.518416272
36.5610762,7.410705353,2.518671947
36.61359455,7.419709855,2.518931265
36.66603787,7.428714357,2.519196736
36.71842645,7.437718859,2.519467824
36.77075086,7.446723362,2.519744693
36.82300334,7.455727864,2.520027372
36.8751828,7.464732366,2.520315194
36.9273098,7.473736868,2.520608027
36.97936179,7.482741371,2.520906829
37.03134989,7.491745873,2.521210837
37.08327687,7.500750375,2.521520939
37.13513781,7.509754877,2.521836655
37.18692935,7.51875938,2.522157929
37.23865796,7.527763882,2.522483709
37.29031313,7.536768384,2.522816072
37.34189813,7.545772886,2.52315375
37.39342529,7.554777389,2.523496223
37.44487488,7.563781891,2.523845503
37.49626715,7.572786393,2.524200445
37.54758083,7.581790895,2.524560101
37.59883384,7.590795398,2.524925724
37.65001782,7.5997999,2.525296662
37.70112919,7.608804402,2.525673924
37.75218229,7.617808904,2.526055632
37.80315369,7.626813407,2.526444599
37.85406046,7.635817909,2.526837678
37.90490401,7.644822411,2.527237108
37.95566942,7.653826913,2.527642132
38.00636914,7.662831416,2.528052043
38.05699619,7.671835918,2.52846846
38.10756302,7.68084042,2.528890232
38.15804047,7.689844922,2.529317887
38.20847064,7.698849425,2.529750996
38.25882188,7.707853927,2.530189831
38.30909213,7.716858429,2.530634357
38.35929887,7.725862931,2.531084445
38.40943482,7.734867434,2.53153974
38.4594957,7.743871936,2.532001934
38.50948303,7.752876438,2.532468289
38.55941167,7.76188094,2.532941551
38.60925947,7.770885443,2.533420648
38.65904135,7.779889945,2.533904149
38.70874032,7.788894447,2.53439428
38.75836886,7.797898949,2.534890507
38.8079272,7.806903452,2.535391772
38.85741643,7.815907954,2.535898024
38.90682663,7.824912456,2.536410812
38.95616531,7.833916958,2.536929892
39.00543162,7.842921461,2.537454355
39.05462893,7.851925963,2.537983938
39.1037446,7.860930465,2.53851975
39.15278713,7.869934967,2.539061708
39.20175719,7.87893947,2.539608183
39.25065389,7.887943972,2.540161973
39.29946349,7.896948474,2.54072021
39.34822242,7.905952976,2.541285249
39.39688645,7.914957479,2.541855056
39.44547841,7.923961981,2.542431166
39.49399557,7.932966483,2.543012039
39.54244126,7.941970985,2.543600692
39.59080657,7.950975488,2.544193505
39.63910227,7.95997999,2.54479272
39.68731038,7.968984492,2.545397424
39.73545487,7.977988994,2.546008262
39.78351684,7.986993497,2.546625198
39.83149572,7.995997999,2.547246995
39.87939577,8.005002501,2.547875256
39.92723277,8.014007004,2.548508151
39.97497553,8.023011506,2.549149181
40.02265272,8.032016008,2.549794561
40.07024596,8.04102051,2.550445553
40.11776283,8.050025013,2.551102105
40.16520444,8.059029515,2.551765526
40.21256482,8.068034017,2.552434715
40.25983628,8.077038519,2.553108822
40.30704045,8.086043022,2.553789272
40.35415693,8.095047524,2.554475541
40.40120254,8.104052026,2.555167976
40.44816615,8.113056528,2.555865912
40.49504868,8.122061031,2.556568639
40.54185351,8.131065533,2.557278553
40.58857388,8.140070035,2.557993722
40.63521399,8.149074537,2.558715771
40.68175841,8.15807904,2.559442706
40.72824338,8.167083542,2.560175603
40.77463357,8.176088044,2.560914141
40.82095693,8.185092546,2.561658992
40.86717941,8.194097049,2.562410308
40.91333426,8.203101551,2.563166223
40.95939674,8.212106053,2.563928632
41.00538849,8.221110555,2.564697161
41.0512797,8.230115058,2.565471073
41.09710978,8.23911956,2.566251323
41.14283402,8.248124062,2.567036694
41.18848873,8.257128564,2.567828338
41.23404442,8.266133067,2.568626303
41.27953256,8.275137569,2.569430119
41.32492364,8.284142071,2.570239085
41.37023762,8.293146573,2.571053938
41.41546839,8.302151076,2.57187523
41.4606089,8.311155578,2.572702305
41.50566873,8.32016008,2.573535789
41.55063821,8.329164582,2.574374224
41.59551675,8.338169085,2.575219306
41.64031182,8.347173587,2.576070224
41.68503047,8.356178089,2.57692672
41.72965567,8.365182591,2.577789033
41.77419099,8.374187094,2.578658175
41.81863533,8.383191596,2.579532011
41.86299728,8.392196098,2.580412506
41.90727349,8.4012006,2.581298463
41.95145917,8.410205103,2.582191032
41.99555202,8.419209605,2.583089919
42.0395663,8.428214107,2.583992802
42.08347879,8.437218609,2.584903178
42.12731267,8.446223112,2.585819005
42.17105291,8.455227614,2.586740666
42.21470437,8.464232116,2.587668997
42.25826038,8.473236618,2.588601769
42.30173115,8.482241121,2.589542055
42.34510734,8.491245623,2.590487248
42.38840059,8.500250125,2.591439219
42.43158859,8.509254627,2.592396052
42.47469506,8.51825913,2.593359424
42.51771883,8.527263632,2.594328909
42.56063422,8.536268134,2.595304817
42.60345863,8.545272636,2.59628536
42.64619523,8.554277139,2.597272779
42.68883435,8.563281641,2.598265704
42.73137863,8.572286143,2.599265106
42.77384082,8.581290645,2.600270208
42.81620075,8.590295148,2.601281464
42.85846542,8.59929965,2.60229821
42.90063285,8.608304152,2.60332054
42.94271358,8.617308654,2.604350502
42.98469462,8.626313157,2.605384706
43.02656784,8.635317659,2.606425031
43.06836188,8.644322161,2.607473009
43.11006166,8.653326663,2.608525308
43.15165012,8.662331166,2.60958364
43.19315264,8.671335668,2.610648523
43.23455908,8.68034017,2.611719547
43.27585876,8.689344672,2.61279639
43.31706297,8.698349175,2.613879327
43.3581734,8.707353677,2.614967568
43.3991767,8.716358179,2.616062073
43.44008962,8.725362681,2.617161885
43.48090086,8.734367184,2.618269125
43.52160847,8.743371686,2.619381488
43.56221627,8.752376188,2.620500282
43.60273323,8.76138069,2.621624952
43.643143,8.770385193,2.62275466
43.68344756,8.779389695,2.623892205
43.72365222,8.788394197,2.625034203
43.7637657,8.797398699,2.626182714
43.80376419,8.806403202,2.627336815
43.84366424,8.815407704,2.628497236
43.88346434,8.824412206,2.629663227
43.92315078,8.833416708,2.630835768
43.96274607,8.842421211,2.632014661
44.00223339,8.851425713,2.633198288
44.04161645,8.860430215,2.634389657
44.08089688,8.869434717,2.635585109
44.12007372,8.87843922,2.636787272
44.159131,8.887443722,2.637994873
44.19809184,8.896448224,2.639210054
44.23695248,8.905452726,2.640429792
44.27570219,8.914457229,2.641656135
44.31433781,8.923461731,2.642888862
44.35286991,8.932466233,2.644127238
44.39130222,8.941470735,2.645371013
44.42961697,8.950475238,2.646621651
44.46782334,8.95947974,2.647877649
44.50592478,8.968484242,2.649139182
44.54391742,8.977488744,2.650407047
44.5817919,8.986493247,2.651681125
44.61955862,8.995497749,2.652961748
44.65722601,9.004502251,2.654247958
44.69477827,9.013506753,2.655539858
44.73221139,9.022511256,2.65683868
44.76953373,9.031515758,2.658142086
44.80674495,9.04052026,2.659451757
44.84384428,9.049524762,2.660768503
44.88083613,9.058529265,2.662090326
44.91771465,9.067533767,2.663417867
44.95446902,9.076538269,2.664752748
44.99111286,9.085542771,2.666092444
45.02764099,9.094547274,2.66743853
45.06405942,9.103551776,2.66879098
45.10035459,9.112556278,2.670148353
45.13654116,9.12156078,2.671512242
45.17259907,9.130565283,2.672882353
45.20855607,9.139569785,2.674257671
45.24438681,9.148574287,2.675640074
45.28009879,9.157578789,2.677027872
45.31569252,9.166583292,2.678422217
45.35117298,9.175587794,2.679821714
45.38652899,9.184592296,2.681227987
45.42177315,9.193596798,2.682639824
45.45688752,9.202601301,2.684057707
45.4918746,9.211605803,2.685480918
45.52674749,9.220610305,2.686911064
45.56150142,9.229614807,2.688346512
45.5961324,9.23861931,2.689788294
45.63064461,9.247623812,2.691236361
45.66502741,9.256628314,2.69268924
45.69929122,9.265632816,2.694149225
45.7334231,9.274637319,2.695615148
45.76743852,9.283641821,2.697086649
45.80132962,9.292646323,2.698564409
45.83508609,9.301650825,2.700047643
45.86872431,9.310655328,2.701537203
45.90222145,9.31965983,2.703032685
45.93560868,9.328664332,2.704534412
45.96886691,9.337668834,2.706040845
46.00198668,9.346673337,2.7075546
46.03498512,9.355677839,2.709074763
46.06785583,9.364682341,2.710599142
46.10059832,9.373686843,2.712131068
46.13320809,9.382691346,2.713667837
46.16568159,9.391695848,2.71521161
46.19802692,9.40070035,2.716760086
46.23025016,9.409704852,2.718315686
46.26232912,9.418709355,2.719876836
46.29427811,9.427713857,2.721443048
46.32610023,9.436718359,2.723017102
46.35777935,9.445722861,2.724595946
46.38933058,9.454727364,2.726180617
46.420745,9.463731866,2.727770827
46.45202065,9.472736368,2.729367374
46.48316833,9.48174087,2.73097044
46.51417288,9.490745373,2.732579088
46.54503616,9.499749875,2.734193478
46.57576829,9.508754377,2.735814177
46.60636327,9.517758879,2.737441138
46.63681614,9.526763382,2.739073338
46.66713112,9.535767884,2.740711445
46.69730405,9.544772386,2.742355446
46.72734153,9.553776888,2.744006218
46.7572327,9.562781391,2.745661332
46.7869819,9.571785893,2.747324151
46.8165934,9.580790395,2.748991967
46.84605788,9.589794897,2.750665884
46.87538513,9.5987994,2.752346033
46.90456571,9.607803902,2.754032124
46.93360276,9.616808404,2.755723407
46.96249943,9.625812906,2.757420393
46.991242,9.634817409,2.759124235
47.01983956,9.643821911,2.760833827
47.04830184,9.652826413,2.762549517
47.07659895,9.661830915,2.764270042
47.10474953,9.670835418,2.76599671
47.13276233,9.67983992,2.767730554
47.16062209,9.688844422,2.769470106
47.18832685,9.697848924,2.771214885
47.21588725,9.706853427,2.772965328
47.24328666,9.715857929,2.774721524
47.27054806,9.724862431,2.776483917
47.29765655,9.733866933,2.778252778
47.32460987,9.742871436,2.7800268
47.35139417,9.751875938,2.78180777
47.37804576,9.76088044,2.78359351
47.40453443,9.769884942,2.785385114
47.43086975,9.778889445,2.787183631
47.45705031,9.787893947,2.788986747
47.4830642,9.796898449,2.790796221
47.50892256,9.805902951,2.792612474
47.53462626,9.814907454,2.794433072
47.56017345,9.823911956,2.796260267
47.58556461,9.832916458,2.798093468
47.61080303,9.84192096,2.79993246
47.63586087,9.850925463,2.801777343
47.66076754,9.859929965,2.80362796
47.68551551,9.868934467,2.805484192
47.71009598,9.877938969,2.807346892
47.73450667,9.886943472,2.809214953
47.75877594,9.895947974,2.811089015
47.78286467,9.904952476,2.812968513
47.80678818,9.913956978,2.81485428
47.83054928,9.922961481,2.816746384
47.8541483,9.931965983,2.818643756
47.87756785,9.940970485,2.820547152
47.90082941,9.949974987,2.822455201
47.92392255,9.95897949,2.824370973
47.94684573,9.967983992,2.826291407
47.96959458,9.976988494,2.828217509
47.99217663,9.985992996,2.830150497
48.01458648,9.994997499,2.832088627
48.03682406,10.004002,2.834031913
48.05889608,10.0130065,2.835982107
48.08079103,10.02201101,2.837937491
48.1025038,10.03101551,2.839898832
48.12404659,10.04002001,2.841866415
48.14542286,10.04902451,2.843839507
48.16661812,10.05802901,2.845817463
48.18763235,10.06703352,2.84780272
48.20847061,10.07603802,2.849792727
48.22913422,10.08504252,2.851788404
48.24962213,10.09404702,2.853790297
48.26991792,10.10305153,2.855797892
48.29004164,10.11205603,2.857812058
48.30998378,10.12106053,2.859830795
48.32974479,10.13006503,2.861855757
48.34931929,10.13906953,2.863886748
48.36872087,10.14807404,2.865922977
48.38793489,10.15707854,2.867965169
48.40695581,10.16608304,2.87001367
48.42580415,10.17508754,2.87206679
48.44445559,10.18409205,2.874126697
48.46293317,10.19309655,2.876192038
48.48120451,10.20210105,2.878262426
48.49930811,10.21110555,2.880339906
48.51720859,10.22011006,2.882421865
48.53492823,10.22911456,2.884509445
48.55245417,10.23811906,2.886603759
48.56978648,10.24712356,2.888703368
48.5869226,10.25612806,2.890808887
48.60387291,10.26513257,2.89292057
48.6206426,10.27413707,2.895036773
48.63720179,10.28314157,2.897158912
48.65357414,10.29214607,2.899287362
48.66974112,10.30115058,2.901421476
48.68571856,10.31015508,2.903561083
48.70149838,10.31915958,2.905705919
48.71707796,10.32816408,2.907857302
48.73245945,10.33716858,2.910013484
48.74765094,10.34617309,2.912175964
48.76264102,10.35517759,2.914343222
48.77742255,10.36418209,2.916516767
48.79200437,10.37318659,2.918696461
48.80638593,10.3821911,2.920881876
48.82055812,10.3911956,2.923072333
48.83453526,10.4002001,2.925268703
48.84828976,10.4092046,2.927470892
48.86185955,10.4182091,2.929677848
48.87521786,10.42721361,2.931891398
48.88838149,10.43621811,2.934109709
48.90131737,10.44522261,2.936334595
48.91404879,10.45422711,2.938565084
48.92658134,10.46323162,2.940800663
48.93889197,10.47223612,2.943041953
48.95099728,10.48124062,2.945289566
48.96288945,10.49024512,2.947542131
48.97457495,10.49924962,2.949800221
48.98604766,10.50825413,2.952063599
48.99729955,10.51725863,2.954332772
49.00834269,10.52626313,2.956608029
49.01916558,10.53526763,2.958888944
49.0297764,10.54427214,2.961175305
49.04016546,10.55327664,2.963467451
49.05034534,10.56228114,2.965763671
49.06029413,10.57128564,2.968066663
49.07003435,10.58029015,2.970375986
49.07954967,10.58929465,2.972690323
49.08884314,10.59829915,2.975009709
49.09792386,10.60730365,2.977334975
49.10676945,10.61630815,2.979665852
49.11539479,10.62531266,2.982002553
49.12380203,10.63431716,2.984343768
49.13198244,10.64332166,2.986691379
49.13993542,10.65232616,2.989044213
49.14765144,10.66133067,2.991402496
49.15516614,10.67033517,2.993766783
49.16243358,10.67933967,2.996136748
49.16948143,10.68834417,2.998511286
49.1762951,10.69734867,3.000892892
49.18288339,10.70635318,3.003278513
49.18923413,10.71535768,3.005669564
49.19535665,10.72436218,3.008067545
49.20123803,10.73336668,3.010469629
49.2068992,10.74237119,3.012877501
49.2123201,10.75137569,3.015291112
49.21750172,10.76038019,3.017710368
49.22244567,10.76938469,3.020135321
49.22715924,10.77838919,3.022565192
49.23163847,10.7873937,3.02500015
49.23588693,10.7963982,3.027441248
49.23987578,10.8054027,3.029888135
49.24363028,10.8144072,3.032339168
49.24714933,10.82341171,3.034796604
49.25043971,10.83241621,3.037259286
49.25345792,10.84142071,3.039727665
49.2562591,10.85042521,3.042201044
49.25880034,10.85942971,3.044680564
49.2611017,10.86843422,3.047164666
49.26316132,10.87743872,3.049655115
49.26496866,10.88644322,3.052149859
49.26652364,10.89544772,3.054650187
49.26784127,10.90445223,3.057157026
49.26892324,10.91345673,3.05966844
49.269733,10.92246123,3.062185047
49.27029499,10.93146573,3.064707037
49.27061155,10.94047024,3.067235038
49.27068043,10.94947474,3.069768431
49.27048752,10.95847924,3.072306166
49.27004095,10.96748374,3.074850177
49.26936082,10.97648824,3.077399995
49.26840931,10.98549275,3.079954011
49.26719134,10.99449725,3.082513839
49.26572997,11.00350175,3.085078846
49.26400223,11.01250625,3.087649039
49.26202647,11.02151076,3.090225778
49.25978399,11.03051526,3.092807274
49.25729608,11.03951976,3.095393325
49.25453443,11.04852426,3.097984876
49.25152179,11.05752876,3.100582832
49.24822954,11.06653327,3.103185176
49.24469959,11.07553777,3.105792527
49.24088551,11.08454227,3.108405721
49.23681215,11.09354677,3.111023998
49.23247167,11.10255128,3.113647784
49.22786076,11.11155578,3.11627692
49.22299946,11.12056028,3.118911337
49.21785546,11.12956478,3.121551446
49.21244008,11.13856928,3.124195963
49.2067698,11.14757379,3.126845658
49.20082716,11.15657829,3.129500902
49.19461206,11.16558279,3.132161674
49.18811409,11.17458729,3.134827412
49.18135989,11.1835918,3.137498229
49.17433155,11.1925963,3.14017477
49.16702311,11.2016008,3.142856046
49.15943325,11.2106053,3.145543445
49.15156665,11.2196098,3.148234826
49.14344283,11.22861431,3.150932449
49.13502762,11.23761881,3.15363437
49.12635525,11.24662331,3.156341754
49.11736983,11.25562781,3.159054624
49.10812158,11.26463232,3.161773453
49.0986031,11.27363682,3.164496018
49.08878502,11.28264132,3.167224199
49.07870131,11.29164582,3.169957584
49.06832546,11.30065033,3.172696698
49.05768394,11.30965483,3.175440556
49.04674577,11.31865933,3.178189374
49.03551881,11.32766383,3.180943755
49.024008,11.33666833,3.183702645
49.01221989,11.34567284,3.18646712
49.00013996,11.35467734,3.189237094
48.98777129,11.36368184,3.192012124
48.97512113,11.37268634,3.194791252
48.96216523,11.38169085,3.197577
48.94892953,11.39069535,3.200365959
48.93540113,11.39969985,3.20316151
48.92157987,11.40870435,3.205961594
48.90748359,11.41770885,3.208767416
48.89308635,11.42671336,3.211577557
48.87838535,11.43571786,3.214393195
48.86340485,11.44472236,3.217214735
48.84811021,11.45372686,3.220040042
48.83254265,11.46273137,3.222870207
48.8166661,11.47173587,3.225707205
48.80048743,11.48074037,3.228546664
48.78401627,11.48974487,3.231393655
48.76725345,11.49874937,3.234244397
48.75018735,11.50775388,3.237100621
48.73282135,11.51675838,3.239960819
48.71514939,11.52576288,3.242826811
48.69718267,11.53476738,3.245697964
48.67891503,11.54377189,3.248573965
48.66033795,11.55277639,3.25145512
48.64146317,11.56178089,3.254341007
48.62229023,11.57078539,3.257232272
48.60279132,11.57978989,3.260128152
48.58300464,11.5887944,3.263029053
48.56291571,11.5977989,3.265935644
48.54251192,11.6068034,3.26884568
48.52179872,11.6158079,3.271762777
48.50078408,11.62481241,3.274683394
48.47946244,11.63381691,3.277608851
48.45782545,11.64282141,3.280540109
48.4358765,11.65182591,3.283474587
48.41361797,11.66083042,3.286416219
48.39105668,11.66983492,3.289362119
48.36817739,11.67883942,3.292312084
48.34498418,11.68784392,3.295267518
48.32148171,11.69684842,3.298227995
48.29766744,11.70585293,3.301193031
48.27353259,11.71485743,3.304162908
48.24907761,11.72386193,3.307138198
48.22432497,11.73286643,3.310117951
48.19924221,11.74187094,3.313102997
48.1738403,11.75087544,3.316092348
48.1481338,11.75987994,3.31908708
48.12209877,11.76888444,3.322085977
48.09573337,11.77788894,3.325090085
48.06907917,11.78689345,3.328099702
48.04208733,11.79589795,3.331113403
48.01477206,11.80490245,3.334132341
47.98715029,11.81390695,3.337156469
47.95919435,11.82291146,3.340184373
47.93091169,11.83191596,3.343217064
47.90231256,11.84092046,3.346255245
47.87338798,11.84992496,3.349298529
47.84415097,11.85892946,3.352345572
47.81458971,11.86793397,3.355397838
47.78468905,11.87693847,3.358455024
47.75447186,11.88594297,3.361517303
47.72392137,11.89494747,3.364583262
47.69304771,11.90395198,3.36765486
47.66185299,11.91295648,3.370730591
47.63033098,11.92196098,3.373811461
47.59846703,11.93096548,3.376897025
47.56628529,11.93996998,3.379988336
47.53376561,11.94897449,3.383083422
47.50092355,11.95797899,3.386183037
47.46775413,11.96698349,3.389287044
47.43425323,11.97598799,3.392397177
47.40040678,11.9849925,3.395511184
47.36623785,11.993997,3.398629824
47.33174634,12.0030015,3.401753126
47.29692091,12.012006,3.404881058
47.261746,12.02101051,3.408013545
47.22624669,12.03001501,3.411150696
47.19041348,12.03901951,3.414292638
47.154244,12.04802401,3.417439947
47.11774023,12.05702851,3.420591418
47.080904,12.06603302,3.423747871
47.04373887,12.07503752,3.426908248
47.00621229,12.08404202,3.43007278
46.96837169,12.09304652,3.433242491
46.9301888,12.10205103,3.436417921
46.89166202,12.11105553,3.43959703
46.85280193,12.12006003,3.442779952
46.81360329,12.12906453,3.445968229
46.77407294,12.13806903,3.449161583
46.73419232,12.14707354,3.45235903
46.69397128,12.15607804,3.455561794
46.6534105,12.16508254,3.45876757
46.61251429,12.17408704,3.461978654
46.57128267,12.18309155,3.465195012
46.52968932,12.19209605,3.468415439
46.48777804,12.20110055,3.471639962
46.44551757,12.21010505,3.47486968
46.40291325,12.21910955,3.478103385
46.35996192,12.22811406,3.48134203
46.31667242,12.23711856,3.484584346
46.27303548,12.24612306,3.487831852
46.22906846,12.25512756,3.491083933
46.18474907,12.26413207,3.494340502
46.14008179,12.27313657,3.497600849
46.0950831,12.28214107,3.500866724
46.04972356,12.29114557,3.504136217
46.00402321,12.30015008,3.507410731
45.95797614,12.30915458,3.510689885
45.91159179,12.31815908,3.513973024
45.86486538,12.32716358,3.517260704
45.81778215,12.33616808,3.520553386
45.77035516,12.34517259,3.523849755
45.7225756,12.35417709,3.527150106
45.67445717,12.36318159,3.530456062
45.62599135,12.37218609,3.533765979
45.57717353,12.3811906,3.537079942
45.52801898,12.3901951,3.540398636
45.47851009,12.3991996,3.543721192
45.42865165,12.4082041,3.547049268
45.37843805,12.4172086,3.550381247
45.3279018,12.42621311,3.553716235
45.27698706,12.43521761,3.557056745
45.22574882,12.44422211,3.560402184
45.17414743,12.45322661,3.563751372
45.12221088,12.46223112,3.567105573
45.06990878,12.47123562,3.57046275
45.0172598,12.48024012,3.573825439
44.96426958,12.48924462,3.577191835
44.91091327,12.49824912,3.580562673
44.85721857,12.50725363,3.583937933
44.80319047,12.51625813,3.587317896
44.74880471,12.52526263,3.590700787
44.69405731,12.53426713,3.59408841
44.63896918,12.54327164,3.597481054
44.58352207,12.55227614,3.600878324
44.5277415,12.56128064,3.60427859
44.47160875,12.57028514,3.607683675
44.41511156,12.57928964,3.611093672
44.35825725,12.58829415,3.614507328
44.30107746,12.59729865,3.617924791
44.24353839,12.60630315,3.621346573
44.18563631,12.61530765,3.624773081
44.12740346,12.62431216,3.62820267
44.06882623,12.63331666,3.631637912
44.00987546,12.64232116,3.635076943
43.95058414,12.65132566,3.63852036
43.89094587,12.66033017,3.641967427
43.83095161,12.66933467,3.645418438
43.77060869,12.67833917,3.648874993
43.70992521,12.68734367,3.652333764
43.64888058,12.69634817,3.655797727
43.58750287,12.70535268,3.659265643
43.52575234,12.71435718,3.662738976
43.46366934,12.72336168,3.666214627
43.40122364,12.73236618,3.66969629
43.33843445,12.74137069,3.67317993
43.27529907,12.75037519,3.676668969
43.21182251,12.75937969,3.680161547
43.14798422,12.76838419,3.683658755
43.08379443,12.77738869,3.687160283
43.01927188,12.7863932,3.690664972
42.95440246,12.7953977,3.694174334
42.88917647,12.8044022,3.697687444
42.82359201,12.8134067,3.701204354
42.75766446,12.82241121,3.704725748
42.69139278,12.83141571,3.708251566
42.62476576,12.84042021,3.711781099
42.55780841,12.84942471,3.715314191
42.49050152,12.85842921,3.718851683
42.42283567,12.86743372,3.722393617
42.35483051,12.87643822,3.725938864
42.28648691,12.88544272,3.729487816
42.21779887,12.89444722,3.733041586
42.14874637,12.90345173,3.73660049
42.07934812,12.91245623,3.740160486
42.00961932,12.92146073,3.743727341
41.93953908,12.93046523,3.747296608
41.86912141,12.93946973,3.750869275
41.79835644,12.94847424,3.754447725
41.72725244,12.95747874,3.758028538
41.65578393,12.96648324,3.761614023
41.5839937,12.97548774,3.765202853
41.51186236,12.98449225,3.768796036
41.43937807,12.99349675,3.772392992
41.36656366,13.00250125,3.77599423
41.29338583,13.01150575,3.779599362
41.21989293,13.02051026,3.783207569
41.14604637,13.02951476,3.786820004
41.07185203,13.03851926,3.790436192
40.9973365,13.04752376,3.794057058
40.9224736,13.05652826,3.797681728
40.84727593,13.06553277,3.801310011
40.77171893,13.07453727,3.804941455
40.69585426,13.08354177,3.808576958
40.61964153,13.09254627,3.812217593
40.54309131,13.10155078,3.815860563
40.46620108,13.11055528,3.819508049
40.3889619,13.11955978,3.823158898
40.31140809,13.12856428,3.826813031
40.23352408,13.13756878,3.830472129
40.15529115,13.14657329,3.834135028
40.07672337,13.15557779,3.837801601
39.99783138,13.16458229,3.841471664
39.91860215,13.17358679,3.845144693
39.83905272,13.1825913,3.848822266
39.75916502,13.1915958,3.85250376
39.67895548,13.2006003,3.856189127
39.59840942,13.2096048,3.859878438
39.51751945,13.2186093,3.863570222
39.43631384,13.22761381,3.867266724
39.35480023,13.23661831,3.87096674
39.27292848,13.24562281,3.87467071
39.19074418,13.25462731,3.878377473
39.10823594,13.26363182,3.882088611
39.02539178,13.27263632,3.88580357
38.94223421,13.28164082,3.889522157
38.85875204,13.29064532,3.89324409
38.77494379,13.29964982,3.896969649
38.6908075,13.30865433,3.900699202
38.60636796,13.31765883,3.904432256
38.52159575,13.32666333,3.908169536
38.43650537,13.33566783,3.911909631
38.35109551,13.34467234,3.915652861
38.26536974,13.35367684,3.919401039
38.17932632,13.36268134,3.923152463
38.09297094,13.37168584,3.926906634
38.0062935,13.38069035,3.930664359
37.91931885,13.38969485,3.934426818
37.83200129,13.39869935,3.938192595
37.74438101,13.40770385,3.94196214
37.65644377,13.41670835,3.945734467
37.56822256,13.42571286,3.949510917
37.47966427,13.43471736,3.95329082
37.3908185,13.44372186,3.957074293
37.30163852,13.45272636,3.960860626
37.21217177,13.46173087,3.964651079
37.12240186,13.47073537,3.96844516
37.03230558,13.47973987,3.972242065
36.94191406,13.48874437,3.976043693
36.85122697,13.49774887,3.979848443
36.76023818,13.50675338,3.983655379
36.66892803,13.51575788,3.987467018
36.57732955,13.52476238,3.991281667
36.4854397,13.53376688,3.995100476
36.39323986,13.54277139,3.998922038
36.30075229,13.55177589,4.002746888
36.20796226,13.56078039,4.006576253
36.11487893,13.56978489,4.010407957
36.02150515,13.57878939,4.014243447
35.92782885,13.5877939,4.018082777
35.83387802,13.5967984,4.021925006
35.73962406,13.6058029,4.025771132
35.64507703,13.6148074,4.029620518
35.55023859,13.62381191,4.033472445
35.45512414,13.63281641,4.037328436
35.35971747,13.64182091,4.041188412
35.26403296,13.65082541,4.045050764
35.16804719,13.65982991,4.048916432
35.07180304,13.66883442,4.052786419
34.97526282,13.67783892,4.056658093
34.8784424,13.68684342,4.060535227
34.7813461,13.69584792,4.06441436
34.68398837,13.70485243,4.06829654
34.58633101,13.71385693,4.072182734
34.48841066,13.72286143,4.076072515
34.39020965,13.73186593,4.079964798
34.29173091,13.74087044,4.083861264
34.1930011,13.74987494,4.087760236
34.09397008,13.75887944,4.091662819
33.99470432,13.76788394,4.095568221
33.8951579,13.77688844,4.099476931
33.79534788,13.78589295,4.103390159
33.69525494,13.79489745,4.107304817
33.59491475,13.80390195,4.111224447
33.49432042,13.81290645,4.115145658
33.39344531,13.82191096,4.119071782
33.29232351,13.83091546,4.122999463
33.19093775,13.83991996,4.126931016
33.08929579,13.84892446,4.130865344
32.98739611,13.85792896,4.134803206
32.88526543,13.86693347,4.138745156
32.78285239,13.87593797,4.142689316
32.68020404,13.88494247,4.146636483
32.57730183,13.89394697,4.150587754
32.47414925,13.90295148,4.154541359
32.37075498,13.91195598,4.158498627
32.267131,13.92096048,4.162459083
32.16323362,13.92996498,4.166421383
32.059107,13.93896948,4.170388657
31.95474448,13.94797399,4.174357834
